,ColNames,Correlation
1398,viol13neiemp12,0.21046723976988163
98,crime10abshs10,0.2105997774266603
676,crime14lesshs13,0.21061989483949825
2289,prop14susp13,0.2107159979324245
3058,domvio11biz1_12,0.21108559580630257
704,crime14biz1_10,0.21108787856639918
1872,prop12totemp10,0.21113476490070057
1211,viol12biz1_13,0.2113013012555459
1686,prop11somecol13,0.21134257712450136
4637,caracc12abshs13,0.21145422238625952
892,viol10neiemp10,0.21148388236308696
2210,prop14totemp12,0.21165274741373588
1862,prop12crehab11,0.21168201318270052
2891,domvio10biz1_13,0.2119787281039289
1963,prop12ready12,0.2125638510091325
4550,caracc12crehab11,0.21267163878743242
1060,viol11neiemp10,0.21335319016502466
1214,viol12biz2_12,0.21340542914911054
1266,viol12abse10,0.21348258169644568
531,crime13totemp13,0.2134831487031304
352,crime12crehab13,0.21351253007429707
608,crime13susp12,0.2139994758364105
1704,prop11totemp10,0.2143800845822173
4066,narc11biz1_12,0.21464499994254
446,crime12sped10,0.21470289870442316
1777,prop11absmd13,0.21559116826751656
697,crime14totemp11,0.2156243803654205
1434,viol13abse10,0.21562980233136395
2516,juvarr11sclsw11,0.21608128500064513
1944,prop12absmd12,0.2161021044186017
2043,prop13totemp13,0.2161303414531288
530,crime13totemp12,0.21613544097465587
3241,domvio12neibus11,0.21618302643125936
1547,viol14biz1_13,0.21636769630567138
3240,domvio12neibus10,0.2166514064129758
1345,viol13unempl13,0.2169036216700853
614,crime13sped10,0.21699299396245048
2533,juvviol11crehab10,0.2181506161754401
556,crime13neiemp10,0.2182366943986234
281,crime11sped13,0.21831630587990686
1795,prop11ready12,0.21851022638392423
879,viol10biz2_13,0.21851350838059796
2042,prop13totemp12,0.21877509368923848
1947,prop12abshs11,0.218860192576306
4037,narc11hsdipl13,0.21900763632716333
2547,juvviol11totemp13,0.21916845456975123
4374,caracc11somecol13,0.21979971327052927
2209,prop14totemp11,0.2198022432585091
500,crime12sclsw11,0.21991493442688623
363,crime12totemp13,0.21997652938634132
2238,prop14neiemp12,0.22006369320524635
2450,juvarr11abshs10,0.22009689373728322
27,crime10totemp13,0.2201197819530117
2068,prop13neiemp10,0.22032406939822438
2391,juvarr11biz2_13,0.22051289572274543
557,crime13neiemp11,0.22061731385135602
895,viol10neiemp13,0.22092306506366927
3751,caslt11neiemp13,0.22116709950004584
2546,juvviol11totemp12,0.2215619451659961
3918,caslt12neiemp12,0.22161880113658078
529,crime13totemp11,0.22219417070787836
2121,prop13susp13,0.2223622392031903
4909,gunhom12biz2_11,0.2224088986044218
26,crime10totemp12,0.22249262925630114
4563,caracc12totemp13,0.22262505774877983
726,crime14neiemp12,0.2228807231209755
362,crime12totemp12,0.22297116158238683
1946,prop12abshs10,0.2230631557179193
775,crime14susp11,0.22336994552689438
1063,viol11neiemp13,0.22383328187054827
3966,caslt12susp10,0.22439202427468843
2358,juvarr11somecol13,0.2244764596247202
440,crime12susp12,0.22494163412133897
2069,prop13neiemp11,0.22515296855810757
3226,domvio12biz1_12,0.22521916024416494
4395,caracc11totemp13,0.22537534531363115
3700,caslt11lesshs13,0.22579364737755506
2041,prop13totemp11,0.22586594253660952
1513,viol14unempl13,0.22653106562806732
4459,caracc11abse11,0.22664006918067883
559,crime13neiemp13,0.22669238845839282
195,crime11totemp13,0.22707113132848597
1875,prop12totemp13,0.22713865676431413
5533,arrest14drop11,0.22751098516277707
25,crime10totemp11,0.22753055944338604
1694,prop11crehab11,0.2278322602276655
4562,caracc12totemp12,0.22803291328458022
2545,juvviol11totemp11,0.22886025200999138
4904,gunhom12biz1_10,0.22907046396369146
502,crime12sclsw13,0.22935477779845434
501,crime12sclsw12,0.22935477779845434
361,crime12totemp11,0.22949967478769162
1602,viol14abse10,0.22950584593987047
2536,juvviol11crehab13,0.22961400845370733
194,crime11totemp12,0.22996160288683104
1874,prop12totemp12,0.23001720541245063
2071,prop13neiemp13,0.23032006201213717
4394,caracc11totemp12,0.23033097621468157
4561,caracc12totemp11,0.23070353944332123
1786,prop11farms10,0.23082673034280127
1544,viol14biz1_10,0.23087609095311815
2635,juvviol11ready12,0.23098569271186595
3230,domvio12biz2_12,0.23120930554298233
1707,prop11totemp13,0.23150012098683112
1780,prop11abshs12,0.23158274531148582
1546,viol14biz1_12,0.23211030986244405
1208,viol12biz1_10,0.2323410775296106
1954,prop12farms10,0.2323485722939493
3229,domvio12biz2_11,0.2325592032716391
2449,juvarr11absmd13,0.23289875540872748
4393,caracc11totemp11,0.23292312045517624
1953,prop12susp13,0.23303884143895529
449,crime12sped13,0.2331745421595809
782,crime14sped10,0.23337282271532886
5411,arrest14biz1_13,0.2339321740493057
1706,prop11totemp12,0.23404665289898513
4205,narc12hsdipl13,0.23408062550720066
2893,domvio10biz2_11,0.2342746341277847
2692,juvdrug11lesshs13,0.23432270280247666
115,crime10ready12,0.23438894729248846
2405,juvarr11neiemp11,0.23443188790925829
1854,prop12somecol13,0.23455987075209025
2125,prop13farms13,0.23467265535519252
1089,viol11aastud13,0.23474703687794454
2518,juvarr11sclsw13,0.2350849070519242
2517,juvarr11sclsw12,0.2350849070519242
388,crime12neiemp10,0.23539198517985227
1696,prop11crehab13,0.23546524221308668
389,crime12neiemp11,0.23605866496778508
106,crime10farms10,0.23609418333722576
193,crime11totemp11,0.23636098562439192
4969,gunhom12absmd13,0.23669761136130626
5198,gunhom13drop12,0.2367504087099477
5199,gunhom13drop13,0.2367504087099477
1785,prop11susp13,0.23680030796182025
3735,caslt11biz2_13,0.23694505843902275
3945,caslt12aastud13,0.23718301293497931
1873,prop12totemp11,0.2376579110849575
776,crime14susp12,0.23781065648339825
16,crime10crehab13,0.2380933637030864
2278,prop14absmd10,0.23879300199142747
1446,viol13susp10,0.23884159324626586
831,crime14drop13,0.239105834477294
830,crime14drop12,0.239105834477294
2127,prop13sped11,0.23919000395163081
2615,juvviol11absmd11,0.23950323830963008
3061,domvio11biz2_11,0.2395110760470132
894,viol10neiemp12,0.2396828964206503
280,crime11sped12,0.2397710866759978
100,crime10abshs12,0.23978271363482567
4589,caracc12neiemp11,0.23995397847488856
1948,prop12abshs12,0.24009636019046585
3750,caslt11neiemp12,0.24059274510577527
1791,prop11sped11,0.24079545286217918
221,crime11neiemp11,0.2410894206178997
1787,prop11farms11,0.24138533372500315
1705,prop11totemp11,0.2416352610294941
53,crime10neiemp11,0.24164968553616903
4588,caracc12neiemp10,0.241795050881662
220,crime11neiemp10,0.24263698038090833
2404,juvarr11neiemp10,0.24287844407757875
1900,prop12neiemp10,0.24303707262826457
558,crime13neiemp12,0.24305094940111033
1088,viol11aastud12,0.24308495451765502
266,crime11abshs10,0.24336497456309913
4692,caracc12drop10,0.24346054503609385
2109,prop13abse13,0.24357360521007443
428,crime12abse12,0.24360812431912796
391,crime12neiemp13,0.24385853893954335
1062,viol11neiemp12,0.24391834693286066
1955,prop12farms11,0.24404359831923741
1733,prop11neiemp11,0.2445706094621823
94,crime10absmd10,0.24465471350447568
1732,prop11neiemp10,0.24493097193654298
2508,juvarr11drop10,0.24495851276158506
52,crime10neiemp10,0.24504348636543932
4739,gunhom11biz1_13,0.24510074524333816
1774,prop11absmd10,0.24521824715243115
617,crime13sped13,0.2452191731262467
1901,prop12neiemp11,0.24533292703309786
2070,prop13neiemp12,0.24542229704093077
2354,juvarr11nilf13,0.2463174872151356
4234,narc12biz1_12,0.24634173253352365
107,crime10farms11,0.24639014078380464
2407,juvarr11neiemp13,0.2466173925419959
3944,caslt12aastud12,0.24747954484978998
3954,caslt12abse10,0.247540522942595
267,crime11abshs11,0.24839461620196387
4382,caracc11crehab11,0.2488286004197544
2124,prop13farms12,0.24895381877491937
223,crime11neiemp13,0.2502513726540389
4421,caracc11neiemp11,0.25053103664146614
1735,prop11neiemp13,0.2515030039406844
2280,prop14absmd12,0.2520365728268931
1903,prop12neiemp13,0.25205566977619803
2573,juvviol11neiemp11,0.2524850941598378
3777,caslt11aastud13,0.2531797700356513
277,crime11farms13,0.2535355366973411
668,crime13sclsw11,0.25358058418966634
1087,viol11aastud11,0.25358929773315125
2611,juvviol11abse11,0.25364919798218427
4238,narc12biz2_12,0.2537956565233976
1614,viol14susp10,0.25413255074100893
4627,caracc12abse11,0.2542915469096373
3395,shoot11biz1_13,0.2544703902560635
261,crime11abse13,0.2545315686669737
4737,gunhom11biz1_11,0.25475371031718846
55,crime10neiemp13,0.2547919784990776
4420,caracc11neiemp10,0.2548291390005607
669,crime13sclsw12,0.25514130511231026
670,crime13sclsw13,0.25514130511231026
2463,juvarr11sped11,0.25535847057780775
1959,prop12sped11,0.25542574746313834
5072,gunhom13biz1_10,0.2555595498057212
1376,viol13biz1_10,0.25570083756920425
3943,caslt12aastud11,0.2559475445898272
1945,prop12absmd13,0.25594775860422087
1012,viol11lesshs13,0.2559761842857139
4591,caracc12neiemp13,0.25611360958237583
4064,narc11biz1_10,0.25639524868791097
2798,juvdrug11sped10,0.2568806040191192
3942,caslt12aastud10,0.2568812617346408
921,viol10aastud13,0.2576031927969766
4070,narc11biz2_12,0.25821564905265626
265,crime11absmd13,0.2596282494991581
14,crime10crehab11,0.25978853992285944
2572,juvviol11neiemp10,0.26019978200201205
2366,juvarr11crehab11,0.2605936690668579
276,crime11farms12,0.2607340402652655
2110,prop13absmd10,0.261237491160874
390,crime12neiemp12,0.2613178734039462
111,crime10sped11,0.2617918674394767
448,crime12sped12,0.2618277272015023
3776,caslt11aastud12,0.26205731959885425
1502,viol13drop12,0.262323366497182
1503,viol13drop13,0.262323366497182
4232,narc12biz1_10,0.2625302068924373
2575,juvviol11neiemp13,0.26269042898175726
4742,gunhom11biz2_12,0.26286265846131246
2406,juvarr11neiemp12,0.2631589578435534
1086,viol11aastud10,0.263194546253319
2296,prop14sped12,0.26402437723134103
3517,shoot11drop11,0.26484783772225234
2032,prop13crehab13,0.26567225599479544
4651,caracc12ready12,0.266112887905583
2446,juvarr11absmd10,0.2661627903434992
2295,prop14sped11,0.2676730060001976
1864,prop12crehab13,0.26774518560763266
2282,prop14abshs10,0.2681277987489
2293,prop14farms13,0.26826592200530996
4423,caracc11neiemp13,0.26836011346616634
3775,caslt11aastud11,0.2683691966877575
920,viol10aastud12,0.268463599033812
222,crime11neiemp12,0.26869880588572603
688,crime14crehab13,0.2689177206564736
1902,prop12neiemp12,0.268957497434701
3806,caslt11sped10,0.2689712591770282
1734,prop11neiemp12,0.2689950345307589
2453,juvarr11abshs13,0.2689952694659628
2277,prop14abse13,0.2690152191936881
1177,viol12unempl13,0.2692035682950211
262,crime11absmd10,0.269261553679863
1949,prop12abshs13,0.26960335249526296
5457,arrest14aastud13,0.26968148198843084
1942,prop12absmd10,0.2698310047075101
1939,prop12abse11,0.2701108034024298
2122,prop13farms10,0.2702507491908665
429,crime12abse13,0.27181646922768404
54,crime10neiemp12,0.2727012827047996
1781,prop11abshs13,0.2730704786698268
2691,juvdrug11unempr13,0.2735451877585479
596,crime13abse12,0.2736617561318305
764,crime14abse12,0.27396230071902467
4051,narc11banks13,0.27413373017242654
3867,caslt12unempr13,0.27419752424055954
2112,prop13absmd12,0.2743142438862897
2727,juvdrug11biz2_13,0.2744674176407812
3774,caslt11aastud10,0.27464278144620746
836,crime14sclsw11,0.27482901404485055
4483,caracc11ready12,0.2748572494677132
3365,shoot11hsdipl13,0.27571869854249736
4590,caracc12neiemp12,0.27574435599151137
2114,prop13abshs10,0.27591604280898346
616,crime13sped12,0.2761897994567352
4219,narc12banks13,0.2771730777689468
1593,viol14aastud13,0.27720993747243056
785,crime14sped13,0.2774207742853528
919,viol10aastud11,0.27797425100903195
432,crime12absmd12,0.2783215836099956
2534,juvviol11crehab11,0.27880487666226417
2115,prop13abshs11,0.2790683124324016
1335,viol12drop13,0.279189024687308
1334,viol12drop12,0.279189024687308
3227,domvio12biz1_13,0.2804765796832725
838,crime14sclsw13,0.2805497972210278
837,crime14sclsw12,0.2805497972210278
2123,prop13farms11,0.2808015658748211
268,crime11abshs12,0.28119044135597077
2574,juvviol11neiemp12,0.28130910945715915
5456,arrest14aastud12,0.2816387613436579
97,crime10absmd13,0.2831362363438485
445,crime12farms13,0.28315558156849585
1425,viol13aastud13,0.2834069122933033
1836,prop11drop10,0.28353132955023086
5454,arrest14aastud10,0.28409678308084224
2875,domvio10banks13,0.28420315215048786
766,crime14absmd10,0.2843029476720273
2769,juvdrug11aastud13,0.2843128695435514
3043,domvio11banks13,0.2846450967631097
2285,prop14abshs13,0.2850197155250688
5075,gunhom13biz1_13,0.2850698484119714
274,crime11farms10,0.28518670705566634
844,viol10lesshs13,0.28523158749792205
4906,gunhom12biz1_12,0.2860934024764432
105,crime10susp13,0.28681249143053855
1592,viol14aastud12,0.2868560121541145
4982,gunhom12sped10,0.28754381299350773
2526,juvviol11somecol13,0.2875698344224604
918,viol10aastud10,0.28784538034744006
5455,arrest14aastud11,0.28815719365796383
4422,caracc11neiemp12,0.28857637822552296
2790,juvdrug11susp10,0.2894131759516935
2292,prop14farms12,0.29039291381727383
4122,narc11abse10,0.29043446407888623
4463,caracc11absmd11,0.2904551213312268
1771,prop11abse11,0.2907995155423287
1064,viol11prbprl12,0.2913915872088747
2116,prop13abshs12,0.29223339140759225
2946,domvio10abse10,0.2929335323792297
275,crime11farms11,0.2933088514566074
1424,viol13aastud12,0.29355174531098355
2457,juvarr11susp13,0.29357784534117015
4860,gunhom11drop10,0.29363590183706134
2768,juvdrug11aastud12,0.29416385226986347
279,crime11sped11,0.29427808752835055
2950,domvio10absmd10,0.29502815166803514
2107,prop13abse11,0.2961920780142673
444,crime12farms12,0.29647729932571676
2767,juvdrug11aastud11,0.2977873152151228
5073,gunhom13biz1_11,0.2987573971928191
1591,viol14aastud11,0.2990858613491589
2966,domvio10sped10,0.2997643479411199
101,crime10abshs13,0.2998457330134675
1347,viol13unempr13,0.3001634163242439
2283,prop14abshs11,0.3010962148220724
2284,prop14abshs12,0.3016752906678871
433,crime12absmd13,0.3021007308757385
4290,narc12abse10,0.3023293449328247
2290,prop14farms10,0.3029249845043468
3014,domvio10drop12,0.3035495719870146
3015,domvio10drop13,0.3035495719870146
950,viol10sped10,0.3038480180288156
2766,juvdrug11aastud10,0.3041325769771172
598,crime13absmd10,0.30442289661528116
273,crime11susp13,0.30445479125543606
3752,caslt11prbprl12,0.3045094167027817
1423,viol13aastud11,0.3049312403019003
2861,domvio10hsdipl13,0.30504523932604616
777,crime14susp13,0.30611979176601134
4384,caracc11crehab13,0.3063589765596446
1671,viol14drop13,0.3071935260366792
1670,viol14drop12,0.3071935260366792
430,crime12absmd10,0.30740141792635783
435,crime12abshs11,0.30754083939625393
1590,viol14aastud10,0.3076265166084908
2281,prop14absmd13,0.3086136391857893
1515,viol14unempr13,0.30943433086892363
434,crime12abshs10,0.3099468668292071
2117,prop13abshs13,0.3101176969803124
2447,juvarr11absmd11,0.3101179646054885
4050,narc11banks12,0.31061375106899636
5377,arrest14unempl13,0.31206124277242314
1118,viol11sped10,0.31214457770858406
609,crime13susp13,0.3134419551495254
768,crime14absmd12,0.31349125712120124
4049,narc11banks11,0.31352222759937864
2291,prop14farms11,0.3135269343182637
5134,gunhom13absmd10,0.3135734629074073
324,crime11drop10,0.31400253185843097
4357,narc12drop11,0.31403635137746166
1422,viol13aastud10,0.31411118259610304
615,crime13sped11,0.3172394215298991
4552,caracc12crehab13,0.3176962818457348
2275,prop14abse11,0.31777701715131157
1622,viol14sped10,0.31809751441642936
5466,arrest14abse10,0.31850780292403863
5074,gunhom13biz1_12,0.31901876850437616
597,crime13abse13,0.31918416022920265
4861,gunhom11drop11,0.3191860979273599
613,crime13farms13,0.31920027979000837
4966,gunhom12absmd10,0.31924613631142484
934,viol10absmd10,0.31932511358857796
600,crime13absmd12,0.31938860643964573
156,crime10drop10,0.3198701060951943
896,viol10prbprl12,0.3207328497460148
4218,narc12banks12,0.3212955986229101
4217,narc12banks11,0.3216977720856512
442,crime12farms10,0.32173636568879826
1257,viol12aastud13,0.32222713953442583
2113,prop13absmd13,0.32244046549041083
441,crime12susp13,0.3229013032105641
4071,narc11biz2_13,0.32364468151021564
3042,domvio11banks12,0.32418274331334257
2744,juvdrug11prbprl12,0.32506612312026834
1278,viol12susp10,0.3251798752503221
447,crime12sped11,0.32548103156175484
269,crime11abshs13,0.3254862794785039
436,crime12abshs12,0.32691203810273767
3041,domvio11banks11,0.32762286893440673
91,crime10abse11,0.32771768216178015
5150,gunhom13sped10,0.32823382032052845
1102,viol11absmd10,0.32823695683783854
2443,juvarr11abse11,0.3283388538748431
443,crime12farms11,0.3285954237470553
5478,arrest14susp10,0.3295129871862581
784,crime14sped12,0.32999185977862894
2797,juvdrug11farms13,0.3302257568693875
1256,viol12aastud12,0.33037911456062075
612,crime13farms12,0.331292512344062
2004,prop12drop10,0.3320388204838916
2796,juvdrug11farms12,0.33255771087933583
2873,domvio10banks11,0.3334386212381427
2958,domvio10susp10,0.33349977890813826
2800,juvdrug11sped12,0.33506174512673
5196,gunhom13drop10,0.3358786923795801
4631,caracc12absmd11,0.33625372134374887
4294,narc12absmd10,0.33680237942441743
765,crime14abse13,0.3378431677057497
4189,narc11drop11,0.3380551969453685
4905,gunhom12biz1_11,0.33830791802885324
783,crime14sped11,0.33842016919454276
2874,domvio10banks12,0.3385636817964742
2200,prop14crehab13,0.338788401792713
4962,gunhom12abse10,0.33892889954267974
1255,viol12aastud11,0.3400320152876345
1454,viol13sped10,0.340808625452415
3074,domvio11neibus12,0.3434625814741158
4910,gunhom12biz2_12,0.3434720857159733
3470,shoot11sped10,0.3440807854227522
4814,gunhom11sped10,0.34584973042766254
3183,domvio11drop13,0.34638331844206444
3182,domvio11drop12,0.34638331844206444
3075,domvio11neibus13,0.3464857784524491
602,crime13abshs10,0.34859524904290246
770,crime14abshs10,0.35089047387392175
601,crime13absmd13,0.35115086445336824
769,crime14absmd13,0.35178145650566384
603,crime13abshs11,0.3519911276465323
3795,caslt11abshs11,0.3521649206716976
3698,caslt11nilf13,0.3523112320967883
781,crime14farms13,0.35324012597681603
1254,viol12aastud10,0.35324170283047235
1286,viol12sped10,0.3534638873670959
936,viol10absmd12,0.3534671120235126
610,crime13farms10,0.35412871828775677
1775,prop11absmd11,0.354858621766508
2906,domvio10neibus12,0.35568638213069437
4126,narc11absmd10,0.3557948489553887
5486,arrest14sped10,0.3562356009074479
3450,shoot11abse10,0.3564421767952435
437,crime12abshs13,0.3568116156082572
3974,caslt12sped10,0.3572333427526618
4907,gunhom12biz1_13,0.3577436751252334
3029,domvio11hsdipl13,0.35775771694588177
2844,juvdrug11drop10,0.35810959527358344
4239,narc12biz2_13,0.3583231231660418
259,crime11abse11,0.3584062034435344
1179,viol12unempr13,0.358879263846184
2907,domvio10neibus13,0.3592833044711399
611,crime13farms11,0.35936250337970194
3799,caslt11susp11,0.35943755533349675
4083,narc11neibus13,0.36107667189569154
2784,juvdrug11absmd12,0.3612882883623458
4251,narc12neibus13,0.3613751780686377
4082,narc11neibus12,0.3617255288141499
5137,gunhom13absmd13,0.3623557224346858
3792,caslt11absmd12,0.36269922285559736
3790,caslt11absmd10,0.363815990603788
2795,juvdrug11farms11,0.36406316282198814
4250,narc12neibus12,0.36455919492259353
1111,viol11susp11,0.3646463930114769
1104,viol11absmd12,0.3646589411091885
427,crime12abse11,0.3647896671576132
2781,juvdrug11abse13,0.36519222261112244
4797,gunhom11abse13,0.36545785868567143
3852,caslt11drop10,0.365674147187817
943,viol10susp11,0.3661556518929585
1010,viol11nilf13,0.36617951887393446
3804,caslt11farms12,0.36684000213154466
4968,gunhom12absmd12,0.3671231460969183
604,crime13abshs12,0.36735951134858635
492,crime12drop10,0.3674060479629279
3118,domvio11absmd10,0.3684910676177937
4067,narc11biz1_13,0.368753665575043
3072,domvio11neibus10,0.3688195310077451
3073,domvio11neibus11,0.3703157950586757
5029,gunhom12drop11,0.37090108160290247
4249,narc12neibus11,0.3713280656819658
4081,narc11neibus11,0.37145860374210693
780,crime14farms12,0.37157493557356736
5130,gunhom13abse10,0.3720677627540387
1606,viol14absmd10,0.37310092209580703
4142,narc11sped10,0.3751404589861472
3126,domvio11susp10,0.3754001520461907
5534,arrest14drop12,0.3763574204273743
5535,arrest14drop13,0.3763574204273743
3805,caslt11farms13,0.3768502630748034
2782,juvdrug11absmd10,0.377069045956391
3794,caslt11abshs10,0.37738850368972854
2801,juvdrug11sped13,0.37774592383071165
773,crime14abshs13,0.3778951773893549
2904,domvio10neibus10,0.3795465683598153
2794,juvdrug11farms10,0.3796758781072452
771,crime14abshs11,0.380188090829231
2937,domvio10aastud13,0.3802491376346919
4310,narc12sped10,0.38025161922418876
2905,domvio10neibus11,0.38048814181008644
4248,narc12neibus10,0.38067256911298514
4080,narc11neibus10,0.38070115575816643
3286,domvio12absmd10,0.3816830482248166
3105,domvio11aastud13,0.3824784306771414
772,crime14abshs12,0.3825114190596295
2785,juvdrug11absmd13,0.382838242585005
3134,domvio11sped10,0.3830724369398331
2936,domvio10aastud12,0.3834505510331787
2934,domvio10aastud10,0.3849220437318667
3379,shoot11banks13,0.3856155205120655
2787,juvdrug11abshs11,0.38627966837052685
605,crime13abshs13,0.3863971512235262
842,viol10nilf13,0.3866082882008895
1105,viol11absmd13,0.38740327472529973
937,viol10absmd13,0.38751934549770556
3114,domvio11abse10,0.38760683979856725
778,crime14farms10,0.3876485071147586
3273,domvio12aastud13,0.38823154734004217
3104,domvio11aastud12,0.3882420793388521
3272,domvio12aastud12,0.389111603297256
1164,viol11drop10,0.3904582210299654
2786,juvdrug11abshs10,0.3905414758497864
1107,viol11abshs11,0.39177605380344144
595,crime13abse11,0.3918106847007889
1943,prop12absmd11,0.3919981804958199
4798,gunhom11absmd10,0.3921474106573506
2935,domvio10aastud11,0.3928019435854962
3808,caslt11sped12,0.3931054591855457
779,crime14farms11,0.393793074342451
4708,gunhom11lesshs13,0.3940187560027129
1441,viol13absmd13,0.3940298277506118
2172,prop13drop10,0.39439268239608716
3270,domvio12aastud10,0.39451370268683805
3102,domvio11aastud10,0.3954520535399526
1270,viol12absmd10,0.39548579181788535
3868,caslt12lesshs13,0.3967239252546615
3103,domvio11aastud11,0.3974662176097396
3958,caslt12absmd10,0.3976858409333822
3271,domvio12aastud11,0.39782333947333104
1438,viol13absmd10,0.39846259073770335
5078,gunhom13biz2_12,0.39851009959780404
3803,caslt11farms11,0.39955628484235006
3796,caslt11abshs12,0.40013543325756273
4801,gunhom11absmd13,0.40114554234083233
3454,shoot11absmd10,0.4015185500391278
3516,shoot11drop10,0.4018249864047933
5045,gunhom13hsdipl13,0.40211682820705547
944,viol10susp12,0.40245339812210873
1101,viol11abse13,0.40267142685860713
5470,arrest14absmd10,0.4027590929349724
3920,caslt12prbprl12,0.40340015467886786
3809,caslt11sped13,0.4035099507288787
1112,viol11susp12,0.40355935490184797
2791,juvdrug11susp11,0.40482654579975363
4967,gunhom12absmd11,0.4048698180431209
3378,shoot11banks12,0.40598491250896757
1173,viol11sclsw12,0.40652604325163
1174,viol11sclsw13,0.40652604325163
3802,caslt11farms10,0.4076410302950242
939,viol10abshs11,0.4076613571637886
263,crime11absmd11,0.40811968945118776
996,viol10drop10,0.4101790112069871
1106,viol11abshs10,0.4103033496368747
1440,viol13absmd12,0.4105656820210651
5379,arrest14unempr13,0.4106004717656009
1348,viol13lesshs13,0.4106273511573129
763,crime14abse11,0.41147465544511375
4201,narc12unempl13,0.41154411190504514
660,crime13drop10,0.4128665987828455
95,crime10absmd11,0.41347269225944744
1120,viol11sped12,0.4135314780260031
3462,shoot11susp10,0.41376885562399285
952,viol10sped12,0.4138291674175785
2340,prop14drop10,0.41424489561572925
1500,viol13drop10,0.4142839352198161
4110,narc11aastud10,0.41486488590592735
2799,juvdrug11sped11,0.41558958678884206
3862,caslt11sclsw13,0.41578671152544006
3861,caslt11sclsw12,0.41578671152544006
1121,viol11sped13,0.4165403640611836
3361,shoot11unempl13,0.41695565326567036
4876,gunhom12lesshs13,0.41700702479160134
4113,narc11aastud13,0.41721858645493554
3364,shoot11lesshs13,0.4180475912789235
4278,narc12aastud10,0.418714120752018
3800,caslt11susp12,0.419536530142895
4281,narc12aastud13,0.4199940501656237
933,viol10abse13,0.420554134243887
2788,juvdrug11abshs12,0.42061071173570536
1273,viol12absmd13,0.420660343653604
1400,viol13prbprl12,0.4208841311177175
953,viol10sped13,0.42153113372952883
2858,domvio10nilf13,0.4220470600417991
4111,narc11aastud11,0.42211278033310207
4112,narc11aastud12,0.4221327907468257
1117,viol11farms13,0.42218018352473224
1100,viol11abse12,0.4223754089539495
1116,viol11farms12,0.42258922993733034
3860,caslt11sclsw11,0.4229763205689448
4280,narc12aastud12,0.42425802197311063
938,viol10abshs10,0.4244948106004351
3026,domvio11nilf13,0.4244997001934585
4279,narc12aastud11,0.42543025754944785
1180,viol12lesshs13,0.4254822807723106
1108,viol11abshs12,0.42599931384913875
932,viol10abse12,0.4265027156165202
1172,viol11sclsw11,0.4275469978108604
3282,domvio12abse10,0.4276052248400239
4033,narc11unempl13,0.42850877293885753
3866,caslt12nilf13,0.4292723871844381
2954,domvio10abshs10,0.42961321492917287
4235,narc12biz1_13,0.42995860977492817
3967,caslt12susp11,0.43034503673710134
4125,narc11abse13,0.4304264137587764
3197,domvio12hsdipl13,0.4306189993550149
1609,viol14absmd13,0.4310126374219841
5133,gunhom13abse13,0.4319993839864028
3302,domvio12sped10,0.43299972783429624
3194,domvio12nilf13,0.43386853077501475
3789,caslt11abse13,0.43391378495602995
948,viol10farms12,0.4341586403803169
3807,caslt11sped11,0.43434920108372954
949,viol10farms13,0.43464050304314106
3377,shoot11banks11,0.43535078557667123
4709,gunhom11hsdipl13,0.4357444346532186
940,viol10abshs12,0.43603041982380136
3788,caslt11abse12,0.43734367305708977
1516,viol14lesshs13,0.43783390627834906
1447,viol13susp11,0.4378781174136032
1332,viol12drop10,0.4385912222442634
3457,shoot11absmd13,0.4400970586953224
2279,prop14absmd11,0.4402704363195397
828,crime14drop10,0.4413725186428564
4984,gunhom12sped12,0.4418416880744998
1006,viol10sclsw13,0.4419121320886044
1005,viol10sclsw12,0.4419121320886044
3180,domvio11drop10,0.4428510709686996
2780,juvdrug11abse12,0.44298168768668833
3793,caslt11absmd13,0.4430505426617327
1346,viol13nilf13,0.4433581706485957
4129,narc11absmd13,0.4438814362768293
1115,viol11farms11,0.44476752191116675
1568,viol14prbprl12,0.44518459135021493
4020,caslt12drop10,0.44569082285637673
1114,viol11farms10,0.4457523111476542
1608,viol14absmd12,0.445803844078316
4802,gunhom11abshs10,0.44615720219320787
4302,narc12susp10,0.44625235608516167
2783,juvdrug11absmd11,0.44802278259997846
1004,viol10sclsw11,0.4492722714302547
4293,narc12abse13,0.44941518581141915
3797,caslt11abshs13,0.45019538003941206
1119,viol11sped11,0.4506019860436982
2952,domvio10absmd12,0.4516582807080454
4983,gunhom12sped11,0.45481504995073563
2857,domvio10unempl13,0.45503189071597394
4134,narc11susp10,0.4554368282388833
5395,arrest14banks13,0.4559667010774743
1514,viol14nilf13,0.4562859182807976
4036,narc11lesshs13,0.45650195584974157
3960,caslt12absmd12,0.45650249778503993
1272,viol12absmd12,0.4568913735608747
1615,viol14susp11,0.4578264750440682
1668,viol14drop10,0.4581296889650162
1616,viol14susp12,0.45898668681533794
4965,gunhom12abse13,0.4590355483202669
951,viol10sped11,0.4597530116974854
2111,prop13absmd11,0.46025283129479827
947,viol10farms11,0.46048707044068055
3012,domvio10drop10,0.46052664176048824
431,crime12absmd11,0.4609958568130237
4794,gunhom11abse10,0.46164826487970834
4812,gunhom11farms12,0.462236224971373
4128,narc11absmd12,0.46544845032661486
946,viol10farms10,0.4657791129811246
4297,narc12absmd13,0.4665583086873762
4140,narc11farms12,0.4665973026009603
